,identification,Ca_input (mg/L),Mg_input (mg/L),Na_input (mg/L),K_input (mg/L),SO4_input (mg/L),Cl_input (mg/L),HCO3_input (mg/L),CO3_input (mg/L),Ca mMol/L,Mg mMol/L,Na mMol/L,K mMol/L,SO4 mMol/L,Cl mMol/L,HCO3 mMol/L,CO3 mMol/L,GMC,hp_Ca,hp_Mg,hp_Na,hp_K,hp_SO4,hp_Cl,hp_HCO3,hp_CO3,7 hlr (b),7 hlr (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,Catboost (b),Catboost (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,SVM-L (b),SVM-L (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,SVM-P (b),SVM-P (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,SVM-RBF (b),SVM-RBF (b+h)
138,OCCCN5258M1-290418,42.5,1.147,50.919,3.282,50.4714,18.2497,101.365,16.72,1.060432157,0.047191936,2.214854763,0.083942269,0.525437245,0.514801128,1.6612855640000002,0.278629516,Na-HCO3,0.29912211699999997,0.0006807639999999999,0.700197119,0.0051856359999999995,0.06752746400000001,0.101311046,0.83116149,0.10499531,Na-HCO3,Na-Ca-HCO3,0.18931002230275482,6.716546723774204e-14,0.8106899776711434,2.6034591355366595e-11,4.0365632184760915e-10,7.618024804562028e-10,0.999999998240774,5.937671655786965e-10,Na-HCO3,Na-HCO3,3.551488823799419e-14,1.2715207031559486e-14,0.9999999499999344,5.0000017473676395e-08,2.857791818545166e-14,2.5916299698674924e-14,0.9999999666666001,3.333334553800675e-08,Na-HCO3,Na-HCO3,0.015382663495073388,4.184107077010419e-07,0.9846132330418386,3.6850523804481102e-06,7.155786869890185e-08,7.180735049621951e-08,0.9999991731640714,6.834707094529581e-07,Na-HCO3,Na-HCO3,1.5018765683820913e-07,5.372580607406795e-08,0.999999682736694,1.1334984323664432e-07,2.9506800956176745e-14,2.409342328344376e-14,0.9999999666666007,3.3333345538006826e-08,Na-HCO3,Na-HCO3
139,OCCCN5779-240219,5.638,1.075,176.3,2.682,87.1425,24.7016,214.0,34.24,0.140675682,0.044229582,7.668628504,0.068596333,0.9072051720000001,0.6968011279999999,3.50727678,0.570590588,Na-HCO3,0.0018129889999999999,0.00017973099999999998,0.99800728,0.061523974,0.028913326,0.049528662,0.921558012,0.127262614,Na-HCO3,Na-HCO3,0.01504138205847609,3.1009980680382236e-18,0.9849586179415206,3.2232838203162956e-15,4.675747505171292e-09,2.0382638282281873e-10,0.9999999947785887,3.418374373786339e-10,Na-HCO3,Na-HCO3,3.5514709542473577e-14,1.2715806055280185e-14,0.9999999499999346,5.000001742736616e-08,2.965576381529696e-14,1.606421951755796e-14,0.9999999664743774,3.352557697814e-08,Na-HCO3,Na-HCO3,5.168237461322345e-12,2.0025638037303677e-12,0.9999990856019156,9.143909133943161e-07,5.469902599265729e-07,3.842019985564268e-07,0.9999839050834844,1.5163724257163647e-05,Na-HCO3,Na-HCO3,3.538166319138932e-14,1.3145892946167045e-14,0.9999999500239448,4.99760064348576e-08,2.967159481187877e-14,1.6106650221126052e-14,0.9999999664238124,3.357614189406648e-08,Na-HCO3,Na-HCO3
140,OCCCN5882-170219,3.0789999999999997,0.0973,188.7,3.575,102.3017,32.0645,43.0,107.5,0.076825191,0.004003292,8.207998858,0.091436201,1.065021446,0.904499295,0.704733185,1.79142781,Na-CO3,0.001152967,3.53e-06,0.998843502,0.116518441,0.14687048,0.535304593,0.317824927,0.341761362,Na-Cl,Na-Cl-CO3,0.31692546027004975,8.648685931913781e-16,0.6830745397293054,6.439381635515822e-13,0.000578007413330697,0.0001897068469709021,1.531150775891791e-05,0.9992169742319394,Na-CO3,Na-Ca-CO3,3.104107178600292e-14,1.6217838699829783e-14,0.999999901453073,9.854687974171455e-08,2.9750477321238686e-08,1.7359499001630942e-08,1.0032014674134848e-08,0.9999999428580091,Na-CO3,Na-CO3,5.318014943006178e-08,1.9698459862719213e-08,0.9999834886641272,1.6438457263490274e-05,0.14338720865423013,0.05923808779298963,0.01985953654370479,0.7775151670090753,Na-CO3,Na-CO3,3.551488823799419e-14,1.2715207031559486e-14,0.9999999499999344,5.0000017473676395e-08,2.521928396139459e-07,1.4841257210941453e-07,8.640385989612851e-08,0.9999995129907283,Na-CO3,Na-CO3
141,OCCCN5940-240219,3.31,0.42,282.5,2.521,182.1509,47.3789,184.9,38.7,0.08258895200000001,0.017280395,12.2880746,0.064478507,1.896299034,1.336499295,3.030352694,0.644914011,Na-HCO3,0.000467377,2.1e-05,0.999511598,0.079067337,0.07915238200000001,0.169583885,0.7512637320000001,0.035550159,Na-HCO3,Na-HCO3-Cl,0.08593263466249683,4.621488778913755e-18,0.9140673653374746,2.867122034123777e-14,0.0007327227228882857,1.778518304618969e-05,0.9992494905949424,1.499123144034994e-09,Na-HCO3,Na-HCO3,3.571957495769866e-14,1.2743482960818966e-14,0.9999999497410763,5.025887531922414e-08,1.3463342830593933e-08,7.2448463662919876e-09,0.9999999414129314,3.787887943623593e-08,Na-HCO3,Na-HCO3,1.4953015131342785e-10,4.947032346964001e-11,0.9999963033364427,3.696464556786113e-06,0.12048543646559892,0.02715096995780643,0.8515630194634736,0.0008005741131209411,Na-HCO3,Na-HCO3,3.551488725024971e-14,1.2715210342846457e-14,0.9999999499999344,5.0000017473675296e-08,2.9987747770984674e-08,1.6152158310462843e-08,0.999999910406902,4.3453191977558855e-08,Na-HCO3,Na-HCO3
142,OCGCE3259-090815,54.46,29.41,33.57,2.303,26.858,43.67,162.0,32.0,1.358850242,1.210039087,1.460214741,0.058902817,0.27960772899999997,1.231875882,2.655041301,0.533262232,Na-HCO3,0.338724625,0.261860157,0.39941521700000004,0.002136464,0.011903833999999999,0.19635279600000002,0.79174337,0.176119638,Na-HCO3,Na-Ca-HCO3-Cl,0.05248802914949204,0.01603172715457118,0.9314490034153597,3.1240280576941664e-05,2.5351356364173272e-11,1.3717866910646097e-08,0.9999999860260887,2.306929049037902e-10,Na-HCO3,Na-HCO3,0.14220286549529915,0.0026724152089504833,0.8551235543669671,1.1649287833511498e-06,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3,0.30962929828671576,0.12468145187566297,0.5648873643396276,0.0008018854979938089,2.9314855162399116e-07,6.286709963892047e-07,0.9999982748833337,8.032971183144597e-07,Na-HCO3,Na-Ca-HCO3,2.8421010865198455e-07,5.12460674738956e-07,0.9999989900549112,2.1327430555872967e-07,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3
143,OCGCE3261-181118,56.7164,25.1999,54.4813,6.08875,20.393,56.684,256.0,44.0,1.415150457,1.036819584,2.369806297,0.155729277,0.21230324,1.598984485,4.195620821,0.7332355690000001,Na-HCO3,0.22995717899999998,0.118294111,0.65174871,0.01412641,0.003385318,0.148307701,0.8483069809999999,0.207262323,Na-HCO3,Na-Ca-HCO3-Cl,0.005991139242479954,1.7895798735585118e-07,0.9940011804036313,7.501395901405865e-06,1.8433747008079765e-13,3.7055054574857573e-10,0.9999999996287011,5.640282637202538e-13,Na-HCO3,Na-HCO3,2.959014086293411e-14,1.5891486385571178e-14,0.999999966666609,3.3333345538007494e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3,0.04038521436051668,0.00252574210851827,0.9570837927065969,5.2508243681613e-06,2.204343382280581e-09,4.725672041406765e-09,0.9999998666533075,1.264166769274514e-07,Na-HCO3,Na-HCO3,2.9829858643180016e-14,1.661132692812033e-14,0.999999966666608,3.3333345538007415e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3
144,OCGCE3261-261014,66.623,32.584,52.968,6.8260000000000005,34.91,62.5,266.0,36.0,1.66233345,1.3406295,2.303981365,0.174585596,0.36343383,1.763046544,4.359512259,0.599920011,Na-HCO3,0.271653187,0.17012029899999997,0.558226514,0.012292362,0.008541589,0.159643914,0.831814497,0.125346009,Na-HCO3,Na-Ca-HCO3-Cl,0.01279310564902173,5.558942610284863e-05,0.9871327055289283,1.859939594714718e-05,4.6455286807750143e-14,4.134345235781596e-10,0.9999999995861559,3.630545646608882e-13,Na-HCO3,Na-HCO3,2.1857005005763403e-10,1.1743215113222468e-10,0.9999999662568084,3.340718928756359e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3,0.08916504789223596,0.009274440648313457,0.9015085057114013,5.2005748049128474e-05,1.172110349814637e-09,2.506134566323984e-09,0.9999999450429912,5.127876377798904e-08,Na-HCO3,Na-HCO3,2.1123602116569507e-14,3.030041016475036e-14,0.9999999666666031,3.3333345538006965e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3
145,OCGCE3261-090815,64.21,30.37,62.2,7.343,5.152,62.53,243.0,38.0,1.602125855,1.249537132,2.705551293,0.18780867699999998,0.053635379000000004,1.763892807,3.982561951,0.6332489,Na-HCO3,0.17120290300000002,0.09637662,0.732420477,0.024247712,0.00038109099999999996,0.18835332600000002,0.811265582,0.20746398100000002,Na-HCO3,Na-HCO3-Cl,0.00026371586483369005,2.6011758997656492e-05,0.9997039032281846,6.369147984054056e-06,1.624831071542625e-11,6.79650176193387e-08,0.9999999318884336,1.3030042136466804e-10,Na-HCO3,Na-HCO3,3.315508924241924e-12,1.7836881838187926e-12,0.9999999666604452,3.3334455529733805e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3,0.06763707127412019,0.009186879934213838,0.9230872362477021,8.881254396400768e-05,1.399371595121163e-06,0.00203265400022779,0.9979627383568263,3.208271350822161e-06,Na-HCO3,Na-HCO3,1.5456383194621672e-14,2.8164674690526327e-14,0.9999999666666107,3.3333345538007554e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3
146,OCGCE3326-010418,78.7469,9.79412,23.0839,3.8572,18.387,25.346999999999998,176.22,43.56,1.96484106,0.402967291,1.004094461,0.098653906,0.19141958899999997,0.715007052,2.8880949260000004,0.7259032129999999,Ca-HCO3,0.7670156929999999,0.033933445,0.199050862,0.004027131,0.00554517,0.075239919,0.919214911,0.48840089200000003,Ca-HCO3,Ca-Na-HCO3,0.9517187958396881,9.14164161736658e-05,0.047771111846087705,0.00041867589805062445,5.17866615744086e-14,1.2307541655660615e-13,0.9999999999991107,7.144472496275171e-13,Ca-HCO3,Ca-HCO3,0.9999998166666272,5.000001080700914e-08,1.0000002161401903e-07,3.3333340538008005e-08,1.9137932203132362e-14,3.381266633521307e-14,0.9999999149197003,8.50802465927602e-08,Ca-HCO3,Ca-HCO3,0.991139673676794,6.757817947614835e-05,0.008791951359632772,7.967840971840867e-07,5.609393498217523e-12,1.042214905712977e-11,0.999998843107439,1.156876529417888e-06,Ca-HCO3,Ca-HCO3,0.9999996881980068,5.000002548250605e-08,2.284686272182452e-07,3.333334053800441e-08,1.9116635673603646e-14,3.389035980503318e-14,0.9999999151401262,8.485982084453414e-08,Ca-HCO3,Ca-HCO3
147,OCGCE3344M1-150718,50.611000000000004,18.9915,16.4618,2.9875599999999998,12.452,18.434,169.74,18.63,1.2628125159999999,0.781382432,0.716048943,0.07641150599999999,0.129632714,0.52,2.7818932739999997,0.310458606,Ca-HCO3,0.550229524,0.20663754399999998,0.243132932,0.006273009,0.00376223,0.045488762,0.950749008,0.31087147600000004,Ca-HCO3,Ca-Mg-HCO3,0.10362263770055943,0.6057090869766765,0.29036215615864364,0.0003061191641205436,1.010521764064885e-14,1.9984293628406733e-15,0.9999999999999707,1.7197379243316037e-14,Mg-HCO3,Mg-Na-HCO3,0.999999812617308,9.982509795564918e-08,5.42242536244339e-08,3.3333340330662956e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Ca-HCO3,Ca-HCO3,0.9001957531070087,0.06613727730215116,0.03362615677860073,4.081281223933225e-05,4.511610753796081e-14,9.702409557413895e-14,0.9999999494689508,5.0530907211069187e-08,Ca-HCO3,Ca-HCO3,0.09215219006083877,0.7619414115507954,0.14586394701041894,4.245137794708613e-05,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Mg-HCO3,Mg-HCO3
148,OCGCE3344M1-281018,49.0396,17.1865,20.3281,2.68602,14.100999999999999,22.581,190.0,16.0,1.223603972,0.7071178770000001,0.88422375,0.068699151,0.14679978300000002,0.636981664,3.113937328,0.266631116,Ca-HCO3,0.5026737960000001,0.16474633,0.332579874,0.005381184000000001,0.0036487579999999998,0.052668492000000004,0.94368275,0.183356763,Ca-HCO3,Ca-Na-HCO3,0.18046693002844177,0.048330830101478116,0.7707352643768258,0.00046697549325435615,6.719756224030508e-15,7.474485943798165e-15,0.9999999999999779,7.91833068813775e-15,Na-HCO3,Na-HCO3,0.9999698855021149,5.047102141372043e-08,3.003069352367198e-05,3.333334012151215e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Ca-HCO3,Ca-HCO3,0.8197938220139245,0.028235378616312756,0.1519084301446843,6.236922507809605e-05,2.0276888724483335e-13,4.337424790146564e-13,0.9999999499714117,5.0027951899498576e-08,Ca-HCO3,Ca-HCO3,0.014314674940103253,0.000747895457750412,0.9849371263364314,3.032657150324497e-07,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3
149,OCGCE3377-181118,50.3775,12.3246,13.9246,4.71748,36.010999999999996,34.563,145.0,18.0,1.256986377,0.507080848,0.6056868089999999,0.12065690800000001,0.374895894,0.9749788429999999,2.376425856,0.299960005,Ca-HCO3,0.713627832,0.118472378,0.167899789,0.011438743000000001,0.023442203999999998,0.159114465,0.8174433320000001,0.080767667,Ca-HCO3,Ca-HCO3-Cl,0.9442096456831603,0.00031350590391938514,0.0002261159339267338,0.05525073247899353,1.5478780603118554e-16,2.0812844787040768e-12,0.9999999999979144,4.148785624383632e-15,Ca-HCO3,Ca-HCO3,0.9999998166429851,5.001183524518666e-08,1.0001183905253511e-07,3.3333340536825786e-08,1.5456916002681775e-14,2.816465010719858e-14,0.9999999666651255,3.333483095171174e-08,Ca-HCO3,Ca-HCO3,0.9973633318560503,0.0003690769108724336,0.0022664744176634846,1.116815413771201e-06,1.1945598935051388e-10,2.12180995814258e-10,0.9999999653805511,3.4287811828923705e-08,Ca-HCO3,Ca-HCO3,0.9999998166326156,5.0017023769746486e-08,1.000170200930786e-07,3.333334053630719e-08,1.5457258419710285e-14,2.8164729874364463e-14,0.9999999666644966,3.3335459765900893e-08,Ca-HCO3,Ca-HCO3
150,OCGCE5351-030416,29.57,12.9,54.93,5.122000000000001,25.261,17.87,101.0,46.0,0.737811268,0.530754989,2.389323674,0.13100313800000002,0.26298201,0.504090268,1.6553035269999998,0.766564458,Na-HCO3,0.09576347,0.048471582,0.855764948,0.029615945,0.028375917,0.104537423,0.86708666,0.636088697,Na-HCO3,Na-HCO3-CO3,7.280232956440501e-05,1.9030990908101957e-17,0.9999271976703217,1.139167032727377e-13,1.1523969805844433e-10,1.5234102770759348e-10,0.9999999978716702,1.8607491159859533e-09,Na-HCO3,Na-HCO3,2.9589927747437924e-14,1.589090975499767e-14,0.999999966666609,3.3333345538007494e-08,1.9593855323354967e-14,2.0993416277924265e-14,0.9999998999999294,1.0000002994734646e-07,Na-HCO3,Na-HCO3,1.6247019964252213e-09,9.925407264096307e-10,0.9999999591213404,3.8261416890705934e-08,1.9467360148426566e-09,2.104340533939438e-09,0.9999455145368931,5.448141203049875e-05,Na-HCO3,Na-HCO3,2.9591180656766846e-14,1.589430111296341e-14,0.999999966666609,3.3333345538007494e-08,1.9593855323354967e-14,2.0993416277924265e-14,0.9999998999999294,1.0000002994734646e-07,Na-HCO3,Na-HCO3
151,OCGCE5351-220418,38.4117,27.2067,143.589,14.5132,13.104000000000001,40.094,270.71,40.66,0.9584235740000001,1.1193869570000001,6.245778209,0.371197725,0.136420421,1.13100141,4.436705127,0.6775763229999999,Na-HCO3,0.019126895,0.023597967999999997,0.957275137,0.116678103,0.001920221,0.07873494,0.919344838,0.36113655899999997,Na-HCO3,Na-HCO3,1.243372505901419e-06,2.1897087311493862e-17,0.9999987566272881,2.05964255151522e-13,8.743526639402148e-12,3.3995908007109516e-11,0.9999999999432911,1.3969408561106985e-11,Na-HCO3,Na-HCO3,1.5558437026382622e-14,2.8242617784903714e-14,0.9999999666666105,3.3333345538007534e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3,3.4378386833726755e-10,4.583771377439324e-10,0.9999999647709293,3.442690973033579e-08,5.103714877837789e-11,1.100640399527799e-10,0.9999998745756414,1.2526325752311871e-07,Na-HCO3,Na-HCO3,1.5458583561174545e-14,2.816503860743274e-14,0.9999999666620628,3.333789348491788e-08,1.3743459461604485e-14,2.945027225837411e-14,0.999999949999929,5.000002769983411e-08,Na-HCO3,Na-HCO3
152,OCGNO3571-060414,106.85600000000001,10.557,18.725,1.525,89.76,12.0,284.0,20.0,2.666200908,0.43435507100000004,0.814492732,0.039004252999999996,0.934454901,0.338504937,4.654516848,0.333288895,Ca-HCO3,0.8973562190000001,0.026411057,0.076232724,0.000346445,0.040448347999999995,0.008178445999999999,0.951373206,0.10046343699999999,Ca-HCO3,Ca-HCO3,0.9874683189518333,7.712541999218989e-05,0.0005630310528830482,0.01189152457529138,1.5094294941463496e-12,4.827643681790036e-15,0.9999999999984337,5.2017030862813675e-14,Ca-HCO3,Ca-HCO3,0.9999998166666272,5.000001080700914e-08,1.0000002161401903e-07,3.3333340538008005e-08,3.124031153387433e-14,1.815647099319258e-14,0.9999999596167316,4.0383219025899275e-08,Ca-HCO3,Ca-HCO3,0.9976334830272889,9.089712116313671e-05,0.00227537538276851,2.4446877936555685e-07,4.2649238236820506e-11,2.445308086613063e-11,0.9999999574838601,4.244903750537685e-08,Ca-HCO3,Ca-HCO3,0.9999998166666272,5.000001080700914e-08,1.0000002161401903e-07,3.3333340538008005e-08,3.110796594040674e-14,1.8091366065419965e-14,0.9999999600875212,3.9912429554663175e-08,Ca-HCO3,Ca-HCO3
153,OCGNO3580-060414,120.579,15.203,30.628,1.946,34.58,15.0,356.0,18.0,3.0086082139999997,0.625509154,1.332244775,0.049771985,0.359998334,0.42313117100000003,5.834535204,0.299960005,Ca-HCO3,0.776708592,0.035609334,0.18768207399999998,0.000663093,0.006188926,0.00845937,0.985351704,0.23959117300000002,Ca-HCO3,Ca-Na-HCO3,0.7010453216898669,7.702723819957208e-05,0.29848002610901275,0.0003976249629207035,3.6249111067329576e-15,4.572401194289786e-16,0.9999999999999684,2.7494485105528765e-14,Ca-HCO3,Ca-Na-HCO3,0.9999998166666272,5.000001080700914e-08,1.0000002161401903e-07,3.3333340538008005e-08,1.5720038496330368e-14,2.8317734497780704e-14,0.9999999665005761,3.349937972107143e-08,Ca-HCO3,Ca-HCO3,0.9780856680013926,0.0004760586107210809,0.021437889184175236,3.8420371107415506e-07,2.2372212270032168e-14,3.233374811586594e-14,0.999999960389872,3.961007328061487e-08,Ca-HCO3,Ca-HCO3,0.9986058263525381,1.0145047824678832e-06,0.0013931258059003753,3.333677898446245e-08,1.619097706874621e-14,2.864221244214941e-14,0.9999999664561845,3.354377061094589e-08,Ca-HCO3,Ca-HCO3
154,OCLSP3699-060518,12.26,5.282,87.416,8.4644,13.1892,19.7669,159.65,18.54,0.305903488,0.21732153899999998,3.802387007,0.216490231,0.137307404,0.5575994360000001,2.616526813,0.308958805,Na-HCO3,0.008781908,0.004119307,0.987098785,0.27678099100000003,0.0038364890000000002,0.05750949599999999,0.938654015,0.237222934,Na-HCO3,Na-HCO3,3.717547086528035e-06,1.9500590624452105e-19,0.9999962824529133,2.7150279377879e-16,8.024229977361295e-13,3.0137590775270246e-13,0.9999999999986119,2.843206339707335e-13,Na-HCO3,Na-HCO3,3.2557484923440204e-14,1.800675979638547e-14,0.9999999554616352,4.45383142802482e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3,7.185544462992711e-14,4.188729750052801e-14,0.9999999473730217,5.2626864558650166e-08,7.228160136887234e-13,1.551223722564171e-12,0.9999999497335076,5.026421827305534e-08,Na-HCO3,Na-HCO3,2.999436507538604e-14,1.6801848086881483e-14,0.9999999646207425,3.5379210871801325e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3
155,OCLSP3792-190415,2.653,0.2788,143.5,11.0,33.58498,27.82,257.5,41.2,0.06619591799999999,0.011470891,6.241906922,0.281342156,0.349639585,0.784767278,4.220204537,0.686575123,Na-HCO3,0.0007935539999999999,2.35e-05,0.999182922,0.728036407,0.002991985,0.04569828099999999,0.951309733,0.173169214,Na-HCO3,Na-HCO3,0.014924242166645925,8.606294669189687e-16,0.9850757578332433,1.097833215346191e-13,6.772641019406218e-12,1.2260875691158177e-09,0.9999999986539807,1.1315903546528517e-10,Na-HCO3,Na-HCO3,2.625025580829538e-14,1.5944599765964143e-14,0.9999998999999279,1.0000002994734697e-07,1.4232103689720296e-14,3.09821124159777e-14,0.9999999472725994,5.272735540443988e-08,Na-HCO3,Na-HCO3,2.9173424984896794e-11,1.6470992171309612e-11,0.9999963314132431,3.6685411123572367e-06,8.478947421028847e-08,1.751535371998203e-07,0.9999422360410429,5.750401594564366e-05,Na-HCO3,Na-HCO3,3.551488823799419e-14,1.2715207031559486e-14,0.9999999499999344,5.0000017473676395e-08,1.4372312993285897e-14,3.138506751754844e-14,0.9999999464948944,5.350505969603345e-08,Na-HCO3,Na-HCO3
156,OCLSP3792-030618,3.4389999999999996,0.2825,119.3,14.46,29.2163,31.2669,248.64,44.16,0.085807675,0.011623123,5.189264779,0.36983705200000005,0.304159032,0.882,4.074996722,0.73590188,Na-HCO3,0.001710384,3.14e-05,0.998258242,0.7471599179999999,0.002556322,0.05949966,0.9379440179999999,0.17365939100000002,Na-HCO3,Na-HCO3,0.03513576449088988,8.315638194764224e-15,0.9648642355028019,6.3000349354654e-12,6.1478261821929945e-12,5.7642346316167975e-09,0.9999999931873989,1.04221866083589e-09,Na-HCO3,Na-HCO3,2.625025580829538e-14,1.5944599765964143e-14,0.9999998999999279,1.0000002994734697e-07,1.3912768248834582e-14,3.000366577466478e-14,0.9999999490511717,5.094878427209897e-08,Na-HCO3,Na-HCO3,1.3578131751013815e-10,7.738560587341843e-11,0.9999894437682236,1.0556018609445768e-05,1.9721784720688381e-07,4.242918005706874e-07,0.9999278674914039,7.151099894826018e-05,Na-HCO3,Na-HCO3,3.55148885975918e-14,1.2715207080959742e-14,0.9999999499999339,5.0000017926086426e-08,1.3994308665350671e-14,3.026155869241539e-14,0.999999948595871,5.1404084709285176e-08,Na-HCO3,Na-HCO3
157,OCLSP3792-161218,4.909,0.3578,150.82,16.575,49.8208,38.9276,284.49,37.06,0.12248615199999999,0.014721251000000001,6.560309421,0.423931475,0.5186641129999999,1.0980987309999999,4.662547528999999,0.617584322,Na-HCO3,0.002020253,2.9600000000000005e-05,0.997950173,0.6774763340000001,0.0055730319999999995,0.067690631,0.926736337,0.09062464,Na-HCO3,Na-HCO3,0.033582088689039474,7.13750105379275e-15,0.96641791130915,1.803432443760534e-12,6.54402292219863e-12,3.332795260651785e-09,0.9999999966207901,3.9870670421773603e-11,Na-HCO3,Na-HCO3,2.625025580829538e-14,1.5944599765964143e-14,0.9999998999999279,1.0000002994734697e-07,1.404235297430635e-14,2.9488858761262865e-14,0.9999999500128248,4.998713155865224e-08,Na-HCO3,Na-HCO3,7.358923763323808e-11,4.058895064478906e-11,0.9999935422496783,6.4576361435638285e-06,2.943924878918117e-07,5.091261132612223e-07,0.9999866793230849,1.2517158313969677e-05,Na-HCO3,Na-HCO3,3.551488823799419e-14,1.2715207031559486e-14,0.9999999499999344,5.0000017473676395e-08,1.4653064375354174e-14,2.95601425651808e-14,0.9999999501220149,4.987794083153504e-08,Na-HCO3,Na-HCO3
158,OCLSP3826-160619,4.44,0.4512,118.5,4.315,68.1032,23.6841,157.29,44.94,0.110783971,0.018564081,5.154466692,0.110362855,0.7089947529999999,0.6680987310000001,2.577848433,0.7489001470000001,Na-HCO3,0.003018768,8.759999999999999e-05,0.9968936290000001,0.16059601,0.026560456,0.07900355,0.8944359940000001,0.2088761,Na-HCO3,Na-HCO3,0.12359206903428403,6.320520884804059e-17,0.8764079309656577,5.807783338499711e-14,9.363029779012693e-09,5.271302383946951e-09,0.9999999741856586,1.1180009231680693e-08,Na-HCO3,Na-HCO3,4.382213168078276e-14,1.4470492551468498e-14,0.9999999336098095,6.639013223610637e-08,3.5916499352318065e-14,2.139111776294873e-14,0.9999999047939411,9.52060016979709e-08,Na-HCO3,Na-HCO3,4.358447651023886e-10,1.5006834141122209e-10,0.9999969103325159,3.089081571022147e-06,0.0015555524828943404,0.0012619448676889592,0.9958847406000423,0.001297762049374838,Na-HCO3,Na-HCO3,3.551488823799419e-14,1.2715207031559486e-14,0.9999999499999344,5.0000017473676395e-08,4.238035168233714e-14,2.2137293978012066e-14,0.9999999142478414,8.575209418083961e-08,Na-HCO3,Na-HCO3
159,OCLSP5505-111118,5.12,0.5249,136.5,15.61,4.6464,25.7402,202.0,30.3,0.127750886,0.021596379,5.937423657,0.399250095,0.048371783,0.7260987309999999,3.3106070539999997,0.504932676,Na-HCO3,0.001341185,3.66e-05,0.998622198,0.8031192090000001,0.00022681400000000001,0.062079124000000006,0.937694062,0.24821609100000003,Na-HCO3,Na-HCO3,0.00019840894079167147,2.7943000589979746e-17,0.9998015910591342,7.40654655554097e-14,9.097304387278945e-12,1.8290110813890378e-09,0.9999999980477065,1.1418518926275451e-10,Na-HCO3,Na-HCO3,2.625025580829538e-14,1.5944599765964143e-14,0.9999998999999279,1.0000002994734697e-07,1.3746603636887563e-14,2.9460771600253895e-14,0.9999999499822626,5.001769422279837e-08,Na-HCO3,Na-HCO3,3.2658986195234565e-12,1.791402033905701e-12,0.9999992686271115,7.313678313200961e-07,2.7654691502967598e-08,6.083523036975596e-08,0.9999916551164836,8.256393594752397e-06,Na-HCO3,Na-HCO3,4.121754562597464e-14,1.368352951421814e-14,0.9999999411381709,5.886177423424116e-08,1.3754166957939564e-14,2.948599308126831e-14,0.9999999499397737,5.0060183123441316e-08,Na-HCO3,Na-HCO3
